num_dossier,nom_site,date_creasite,adresse,quartier,secteur,commune,ev_tabac,ev_proprietaire,nb_acces,ev_fermable,ev_typologie,nb_arbres,acces_pmr
CLAP_000259,Accot. 1bis (angle) Rue des érables,,RUE DES ERABLES,,,Clapiers,,,,,2. Acc. de voiries,,
MFSL_000237,EV 2 Parking Imp. des Oliviers,,IMPASSE DES OLIVIERS,,,Montferrier-sur-Lez,,,,,11. Parking,,
CLAP_000126,EV 3 Place Max Leenhardt,,PLACE MAX LEENHARDT,,,Clapiers,,,,,12. Place,,
JACO_000221,EV 5 Place F. Mitterand,,PLACE FRANCOIS MITTERRAND,,,Jacou,,,,,12. Place,,
MFSL_000251,Accot. 1 Montée des Chênes,,MONTEE DES CHENES,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
MFSL_000055,Accot. 2 Ouest Ext Bvd. de la Lironde,,BOULEVARD DE LA LIRONDE,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
CSTR_000030,Accot. 2 Av. de Sommières,,AVENUE DE SOMMIERES,,,Castries,,,,,2. Acc. de voiries,,
CLAP_000257,Îlot Central rue des érables,,RUE DES ERABLES,,,Clapiers,,,,,2. Acc. de voiries,,
CLAP_000264,Accot. 5 Rue des érables,,RUE DES ERABLES,,,Clapiers,,,,,2. Acc. de voiries,,
CLAP_000266,EV Angle Rue des Jardins,,RUE DES JARDINS,,,Clapiers,,,,,2. Acc. de voiries,,
MNTP_001152,Rambla des Calissons,20110101,Rambla des Calissons,Sud,Croix d'Argent,Montpellier,Non,3M,0,Non,2. Acc. de voiries,122,Oui
CRES_000526,Accot. 3 Bât. Collège,,RUE OLYMPIE,,,Le Crès,,,,,6. Espaces verts écoles et crèches,,
LATT_000285,Massif 3 Av. des Rois de Majorque,,AVENUE DES ROIS DE MAJORQUE,,,Lattes,,,,,2. Acc. de voiries,,
CLAP_000006,Placette Parking allée du Clos des pins,,ALLEE DU CLOS DES PINS,,,Clapiers,,,,,11. Parking,,
CLAP_000191,Placette rue de la Garance,,RUE DE LA GARANCE,,,Clapiers,,,,,14. Placette de lotissement,,
CLAP_000066,Accot. 1 Av. G. Frêche (Angle Bvd. de la Liberté),,AVENUE GEORGES FRECHE,,,Clapiers,,,,,2. Acc. de voiries,,
CLAP_000169,Rond-Point RD 65 Av. du Martinet,,RD 65 Av. du Martinet,,,Clapiers,,,,,2. Acc. de voiries,,
CLAP_000148,Accot. 3 RD 21 Rte de Jacou,,RD 21 ROUTE DE JACOU,,,Clapiers,,,,,2. Acc. de voiries,,
MNTP_000472,Ilots Avenue du Pont Juvénal,19890101,Avenue du Pont Juvénal,Est,Port Marianne,Montpellier,Non,3M,0,Non,2. Acc. de voiries,0,Non
LATT_000233,EV 2 Parking CCAS,,AVENUE DE MONTPELLIER,,,Lattes,,,,,11. Parking,,
MNTP_001119,Parc du Rieucoulon,20110401,Rue de Bugarel - Rue du Pas du Loup,Sud,Croix d'Argent,Montpellier,Non,Commune,4,Non,1. Parcs et squares,0,Oui
,,,,,,,,,,,,,
MOTD_000004,Monument aux morts,, ,,,Montaud,,,,,19. Espaces verts autres,,
,NEW EV2 Salle des Fêtes,,,,,Montaud,,Commune,,,3. Acc. de bât. et équipements publics,7,
CRES_000568,EV 2 Parking Pergola Rue S. Allende,,RUE SALVADOR ALLENDE,,,Le Crès,,,,,11. Parking,,
JACO_000210,Accot. 3 Mail du Narbonnais,,MAIL DU NARBONNAIS,,,Jacou,,,,,14. Placette de lotissement,,
REST_000005,Domaine de la Jasse,, ,,,Restinclières,,,,,2. Acc. de voiries,5,
,NEW Talus 1 du stade,,,,,Restinclières,,,,,,,
JACO_000052,Abord 2 Rond-Point Jean Jaurès,,AVENUE DE VENDARGUES,,,Jacou,,,,,2. Acc. de voiries,,
JACO_000051,Îlot Directionnel Rond-Point Jean Jaurès,,AVENUE DE VENDARGUES,,,Jacou,,,,,2. Acc. de voiries,,
MOTD_000003,Place de l'église,,,,,Montaud,,,,,12. Place,1,
JACO_000250,EV 2 devant Espace Dolto,,RUE CHARLES FLAHAULT,,,Jacou,,,,,6. Espaces verts écoles et crèches,,
MOTD_000005,Massif rue de l'église,, ,,,Montaud,,,,,2. Acc. de voiries,0,
JACO_000109,Accot. 5ter Est Av. J. Arlery,,AVENUE JOSEPH ARLERY,,,Jacou,,,,,2. Acc. de voiries,,
CRES_000064,Accot. 3 Av. des Baléares,,AVENUE DES BALEARES,,,Le Crès,,,,,2. Acc. de voiries,,
CLAP_000271,TPC 3 (TPC Central) Rue des Moulières,,RUE DES MOULIERES,,,Clapiers,,,,,2. Acc. de voiries,,
CLAP_000140,Accot. 4 Plan des Rayons d'Oc,,PLAN DES RAYONS D OC,,,Clapiers,,,,,2. Acc. de voiries,,
MOTD_000017,Haie chemin des micocouliers,, ,,,Montaud,,,,,2. Acc. de voiries,,
,NEW Talus 2 du stade,,,,,Restinclières,,,,,,,
MNTP_000314,Domaine de Grammont - Théâtre des 13 Vents,19850101,Avenue Albert Einstein,Est,Grammont,Montpellier,Non,Commune,0,Non,3. Acc. de bât. et équipements publics,60,Non
CLAP_000299,Passage 2 Rue J. Delteil,,RUE JOSEPH DELTEIL,,,Clapiers,,,,,14. Placette de lotissement,,
CLAP_000192,Bassin de rétention  rue de la Grange,,RUE DE LA GRANGE,,,Clapiers,,,,,10. Bassins de rétention,,
MFSL_000014,Accot. 2 Allée F. X. Fabre,,ALLEE FRANCOIS XAVIER FABRE,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
STBR_000131,Placette angle Planas,,RUE DU PLANAS,,,Saint-Brès,,,,,13. Placette,12,
MFSL_000074,Accot. 6 Int. Bvd. de la Lironde,,BOULEVARD DE LA LIRONDE,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
MFSL_000213,Abord 3 Rond-Point Rte de Saint-Clément - Rte de Mende,,CHEMIN DU POUGET,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
MNTP_000475,Rond-point des Apothicaires,19900501,Avenue des Apothicaires,Nord-Ouest,Hôpitaux - Facultés,Montpellier,,3M,0,Non,2. Acc. de voiries,0,Non
BAIL_000028,Abord 3 Carrefour A. de Saint-E. - J. Delafaye,,IMPASSE ANTOINE SAINT EXUPERY,,,Baillargues,,,,,2. Acc. de voiries,,
BAIL_000099,EV 1 Rue C. Isaure,,RUE CLEMENCE ISAURE,,,Baillargues,,,,,2. Acc. de voiries,,
MNTP_001310,Tram Ligne 1 - Abords Rue de la Cardonille,20001006,Rue de la Cardonille,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0,Non,2. Acc. de voiries,0,Non
BAIL_000023,Accot. 3 Rue H. Matisse,,CHEMIN DE VENDARGUES,,,Baillargues,,3M,,,2. Acc. de voiries,,
MNTP_001142,Abords Rue Jean Bart,20141222,Rue Jean Bart,Nord-Ouest,Cévennes,Montpellier,Non,3M,0,Non,2. Acc. de voiries,547,Non
MNTP_000651,Carrefour Willy Brandt,19930101,Carrefour Willy Brandt,Nord-Ouest,Mosson,Montpellier,Non,Autre,0,Non,2. Acc. de voiries,0,Non
CSTL_000673,Accot. 2 Rue du Languedoc,,RUE DU LANGUEDOC,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTL_000571,Bassin de rétention Rue de Picardie,,RUE DE PICARDIE,,,Castelnau-le-Lez,,,,,10. Bassins de rétention,,
JACO_000032,Accot. 3 Sud Av. de Vendargues,,AVENUE DE VENDARGUES,,,Jacou,,,,,2. Acc. de voiries,,
CSTL_000572,Accot. 11 Rue de Picardie,,RUE DE PICARDIE,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
JACO_000014,Accot. 5 Av. C. Cros,,AVENUE CHARLES CROS,,,Jacou,,,,,2. Acc. de voiries,,
JACO_000284,EV 1 Entrée Rue D. Pépin,,RUE DENIS PEPIN,,,Jacou,,,,,2. Acc. de voiries,,
JACO_000021,Accot. Av. C. Olivier (bas des Ecureuils),,AVENUE CYPRIEN OLIVIER,,,Jacou,,,,,2. Acc. de voiries,,
MNTP_000098,Echangeur Avenue de la Liberté / Avenue des Garrats,19710101,Avenue de la Liberté,Nord-Ouest,Cévennes,Montpellier,Non,3M,0,Non,2. Acc. de voiries,76,Non
JACO_000277,Accot. 1 Rue de la Lavande,,RUE DE LA LAVANDE,,,Jacou,,,,,2. Acc. de voiries,,
LAVE_000097,Haies rue de la Croix,, ,,,Lavérune,,,,,2. Acc. de voiries,,
JACO_000141,EV parking fond du chemin de la pinède,,CHEMIN DE LA PINEDE,,,Jacou,,,,,11. Parking,,
JACO_000200,Accot. 3 Ouest Mail du Mistral,,MAIL DU MISTRAL,,,Jacou,,,,,14. Placette de lotissement,,
JACO_000201,Accot. 2 Est Mail du Mistral,,MAIL DU MISTRAL,,,Jacou,,,,,14. Placette de lotissement,,
MNTP_001317,Abords Rue Saint-Louis,20230201,Rue Saint-Louis,Centre,Peyrou,Montpellier,,3M,0,Non,2. Acc. de voiries,,Non
MNTP_001039,ZAC Malbosc,20060814,Rue Jean-Joseph Laborde,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0,Non,2. Acc. de voiries,16,Non
CSTL_000560,Accot. 2 Ext Rue de Picardie,,RUE DE PICARDIE,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
JACO_000268,Accot. 1 Rue de l'Occitanie,,RUE DE L OCCITANIE,,,Jacou,,,,,2. Acc. de voiries,,
CRES_000125,Accot. 4 Sud  Av. M. d'Arbia,,AVENUE MONTERONI D ARBIA,,,Le Crès,,,,,2. Acc. de voiries,,
JACO_000266,Accot. 3 Rue de l'Occitanie,,RUE DE L OCCITANIE,,,Jacou,,,,,2. Acc. de voiries,,
JACO_000061,Accot. 10 Sud Av. de Vendargues,,AVENUE DE VENDARGUES,,,Jacou,,,,,2. Acc. de voiries,,
MNTP_002552,Abords Avenue de la Réglisse,20240624,Avenue de la Réglisse,Sud,Croix d'Argent,Montpellier,Non,3M,0,Non,2. Acc. de voiries,4,Non
JACO_000135,Abord 2 Rond-Point Ch. de la Cartairade,,CHEMIN DE LA CARTAIRADE,,,Jacou,,,,,2. Acc. de voiries,,
MNTP_000086,Rond-point des Prés d'Arènes,19850101,Rond-Point des Prés d'Arènes,Sud,Prés d'Arènes,Montpellier,Non,3M,0,Non,2. Acc. de voiries,59,Non
CRES_000294,Accot. 7 Sud Rte de Nîmes (D613),,ROUTE DE NIMES,,,Le Crès,,,,,2. Acc. de voiries,,
MNTP_000252,Abords Place Robert Schuman,19680101,Place Robert Schuman,Nord-Ouest,Mosson,Montpellier,Non,3M,0,Non,2. Acc. de voiries,80,Non
JACO_000160,Accot. 2 Ch. des Ecureuils,,CHEMIN DES ECUREUILS,,,Jacou,,,,,2. Acc. de voiries,,
CRES_000012,Accot. (Angle Stade - transfo) Av. d'Unterschleissheim,,AVENUE D UNTERSCHLEISSHEIM,,,Le Crès,,,,,2. Acc. de voiries,,
CRES_000423,Accot. 2 rue des Joncasses,,RUE DES JONCASSES,,,Le Crès,,,,,2. Acc. de voiries,,
LATT_000327,Accot. 12 Sud Av. du Grenache,,AVENUE DU GRENACHE,,,Lattes,,,,,2. Acc. de voiries,,
CRES_000126,Accot. 6 Nord Ext. Av. M. d'Arbia,,AVENUE MONTERONI D ARBIA,,,Le Crès,,,,,2. Acc. de voiries,,
CRES_000115,Accot. 1 Sud  Av. M. d'Arbia,,AVENUE MONTERONI D ARBIA,,,Le Crès,,,,,2. Acc. de voiries,,
CRES_000154,Accot. 13 Sud  Av. M. d'Arbia,,AVENUE MONTERONI D ARBIA,,,Le Crès,,,,,2. Acc. de voiries,,
LATT_000844,Accot. 1 Nord Rue des Ch. de Malte,,RUE DES CHEVALIERS DE MALTE,,,Lattes,,,,,2. Acc. de voiries,,
LAVE_,La marianne,, ,,,Lavérune,,3M,,,2. Acc. de voiries,,
CRES_000156,EV Long chemin derrière habitations Monteroni,,AVENUE MONTERONI D ARBIA,,,Le Crès,,,,,14. Placette de lotissement,,
MNTP_001027,Abords Collège Arthur Rimbaud,20050711,Rue du Pilory,Nord-Ouest,Mosson,Montpellier,Non,Département,0,Non,3. Acc. de bât. et équipements publics,0,Non
CRES_000239,EV 2 Parking Imp. F. Chopin,,IMPASSE FREDERIC CHOPIN,,,Le Crès,,,,,11. Parking,,
CRES_000232,Placette Impasse des Amandiers,,IMPASSE DES AMANDIERS,,,Le Crès,,,,,14. Placette de lotissement,,
MNTP_000975,Abords Avenue de la Récambale,20030826,Avenue de la Récambale,Nord-Ouest,Cévennes,Montpellier,Non,3M,0,Non,2. Acc. de voiries,0,Non
CRES_000233,Impasse des Pies Grieches,,IMPASSE DES PIES GRIECHES,,,Le Crès,,,,,14. Placette de lotissement,,
MNTP_000101,Ilots Carrefour Mermoz,19860101,Allée Henri II de Montmorency,Centre,Antigone,Montpellier,Non,Commune,0,Non,2. Acc. de voiries,14,Non
MNTP_000569,École maternelle Jean Mace,19700101,Rue d'Aigrefeuille,Centre,Écusson,Montpellier,Non,Commune,0,Non,6. Espaces verts écoles et crèches,0,Oui
MNTP_000114,Abords Allée Henri II de Montmorency,19720101,Allée Henri II de Montmorency,Centre,Antigone,Montpellier,Non,Commune,0,Non,2. Acc. de voiries,66,Non
MNTP_000131,Rond-point Évariste Galois,19890401,Avenue Président Pierre Mendès France,Est,Port Marianne,Montpellier,Non,3M,0,Non,2. Acc. de voiries,18,Non
MNTP_000219,Abords Allée de la Martelle,19871201,Allée de la Martelle,Nord-Ouest,Cévennes,Montpellier,Non,3M,0,Non,2. Acc. de voiries,0,Non
MNTP_000258,Abords parking du Stade de la Mosson,19880101,Avenue de Heidelberg,Nord-Ouest,Mosson,Montpellier,Non,Commune,0,Non,2. Acc. de voiries,0,Non
CRES_000075,Massif 1 Av. des Chasseurs,,AVENUE DES CHASSEURS,,,Le Crès,,,,,2. Acc. de voiries,,
CRES_000437,Accot. 5 Rue des Terres Mégères,,RUE DES TERRES MEGERES,,,Le Crès,,,,,2. Acc. de voiries,,
MNTP_000220,Maison Pour Tous Albert Dubout,19830101,Avenue de la Justice de Castelnau,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,2,Non,6. Espaces verts écoles et crèches,0,Oui
CSTL_000577,Accot. 4 Rue de Salaison,,RUE DE SALAISON,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTR_000007,Accot. 2  Av. De La Capelado,,AVENUE DE LA CAPELADO,,,Castries,,Région,,,2. Acc. de voiries,,
MNTP_000274,Jardin de la Monnaie,19500101,Rue de la Monnaie,Centre,Écusson,Montpellier,Non,Commune,1,Non,3. Acc. de bât. et équipements publics,0,Oui
MNTP_000164,Maison d'enfants,19600101,Rue de la Monnaie,Centre,Écusson,Montpellier,Non,Commune,0,Non,6. Espaces verts écoles et crèches,0,Oui
CSTR_000068,Accot. 15 Nord Av. Des Razeteurs,,AVENUE DES RAZETEURS,,,Castries,,Région,,,2. Acc. de voiries,,
CSTR_000017,Accotement  angle Av. de la gare,,AVENUE DE LA GARE,,,Castries,,Commune,,,2. Acc. de voiries,,
MNTP_000960,Rond-point Avenue Saint-Maurice de Sauret,20020207,Avenue Saint-Maurice de Sauret,Centre,Verdanson,Montpellier,Non,3M,0,Non,2. Acc. de voiries,0,Non
CRES_000501,EV 4 parking Ouest L. Michel,,RUE LOUISE MICHEL,,,Le Crès,,,,,11. Parking,,
CSTR_000249,EV 2 Médiathèque,,RUE DU VIEUX PUITS,,,Castries,,3M,,,3. Acc. de bât. et équipements publics,,
MNTP_000556,Abords Rue Alfred Nobel,19910801,Rue Alfred Nobel,Est,Port Marianne,Montpellier,Non,3M,0,Non,2. Acc. de voiries,47,Non
CSTR_000022,Abord 1 Rond-point Av. de Montpellier,,AVENUE DE MONTPELLIER,,,Castries,,,,,2. Acc. de voiries,,
CSTR_000042,Accot. 3 Nord Av. des Gardians,,AVENUE DES GARDIANS,,,Castries,,Région,,,2. Acc. de voiries,,
CNTL_000079,Massif Gr Grand Rue,, ,,,Cournonterral,,,,,2. Acc. de voiries,1,
MNTP_001168,Abords Rue de Saint-Hilaire,20140903,Rue de Saint-Hilaire,Sud,Prés d'Arènes,Montpellier,Non,3M,0,Non,2. Acc. de voiries,9,Non
MNTP_000664,Abords piste cyclable Avenue Albert Einstein,19920501,Avenue Albert Einstein,Est,Port Marianne,Montpellier,Non,3M,0,Non,2. Acc. de voiries,0,Non
MNTP_000735,Ilots Rue Bernard Lecache,19940115,Rue Bernard Lecache,Centre,Peyrou,Montpellier,Non,Commune,0,Non,2. Acc. de voiries,0,Non
CSTL_000175,Accot. 4 (Long Tram) Av. Plankstadt,,AVENUE DE PLANKSTADT,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTL_000014,Accot. 2 Allée de la Diligence,,ALLEE DE LA DILIGENCE,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CLAP_000278,EV 2 Rue du Bosc,,RUE DU BOSC,,,Clapiers,,,,,2. Acc. de voiries,,
CSTL_000589,EV 2 face école rue des Anémones,,RUE DES ANEMONES,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
LAVE_000122,Abord 3 rond-point d'entrée,, ,,,Lavérune,,,,,2. Acc. de voiries,1,
LATT_000203,Accot. 2 Ouest Av. de Massilia,,AVENUE DE MASSILIA,,,Lattes,,,,,2. Acc. de voiries,,
CSTL_000341,Accot. 14 Int. Ch. des Libellules,,CHEMIN DES LIBELLULES,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
MNTP_000834,Abords Route de Lavérune,19970905,Route de Lavérune,Sud,Croix d'Argent,Montpellier,Non,3M,0,Non,2. Acc. de voiries,50,Non
MNTP_000878,Ilots Avenue Henri Becquerel,19990928,Carrefour Becquerel-Marels,Est,Port Marianne,Montpellier,Non,3M,0,Non,2. Acc. de voiries,121,Non
MNTP_000081,Place d'Italie,19720101,Place d'Italie,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,3M,0,Non,2. Acc. de voiries,6,Non
MNTP_000186,Terrasse des Arceaux,19980101,Place des Arceaux,Centre,Peyrou,Montpellier,Non,Commune,2,Oui,1. Parcs et squares,0,Oui
MNTP_001074,Abords ACM Résidence CERES,20080305,Rue Pierre Cardenal,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,3M,0,Non,4. Acc. d'habitations,18,Non
CRES_000010,Massif 1 parking (Face Imp. Zola)  Av. St Exupéry,,AVENUE ANTOINE DE SAINT EXUPERY,,,Le Crès,,,,,11. Parking,,
LAVE_001005,Passage 2 rue du Mas de Massabiau,, ,,,Lavérune,,,,,19. Espaces verts autres,1,
LAVE_000089,Massif 1 rue de l'Industrie,, ,,,Lavérune,,,,,2. Acc. de voiries,,
LATT_000435,EV. 2 Parking Est Vasque,,AVENUE LEONARD DE VINCI,,,Lattes,,,,,19. Espaces verts autres,,
LAVE_000123,Abord 1 rond-point d'entrée,, ,,,Lavérune,,,,,2. Acc. de voiries,1,
FABR_000281,Espace vert de la poste,, ,,,Fabrègues,,,,,2. Acc. de voiries,,
BAIL_000053,Accot. 3 P. C. de Gaulle,,PLACE CHARLES DE GAULLE,,,Baillargues,,,,,2. Acc. de voiries,,
BAIL_000078,Haie 2 A. Sauvy,,RUE ALFRED SAUVY,,,Baillargues,,,,,2. Acc. de voiries,,
MNTP_000069,Parc Azéma,18500101,Rue des Communautés,Nord-Ouest,Mosson,Montpellier,Non,Commune,5,Non,1. Parcs et squares,0,En partie
CSTL_000599,Accot. 1 rue des Avelaniers,,RUE DES AVELANIERS,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
BAIL_000098,EV 2 Rue C. Isaure,,RUE CLEMENCE ISAURE,,,Baillargues,,,,,2. Acc. de voiries,,
BAIL_000122,N 113 RUE DE COLOMBIER,,RUE DU COLOMBIER,,,Baillargues,,,,,2. Acc. de voiries,,
BAIL_000096,EV abords C. Clairzergues,20240512220000,RUE CHARLES CLAIRZERGUES,,,Baillargues,,3M,,,19. Espaces verts autres,,
MNTP_001076,Berges du Rieucoulon,20080416,Rue Rouget de Lisle - Pas du Loup - Sichuan - Cheng Du - Rte de Lavérune,Sud,Croix d'Argent,Montpellier,Non,Commune,2,Non,9. Espaces de nature,0,Non
MNTP_001246,Place Alexandre Laissac,20181101,Place Alexandre Laissac,Centre,Peyrou,Montpellier,Non,Commune,0,Non,2. Acc. de voiries,0,Non
MNTP_000831,Réserve Naturelle du Lez,19600101,50 Avenue val d'Agropolis,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,0,Non,9. Espaces de nature,0,Non
MNTP_001263,Cheminement Villa Marie,20221231,Rue du Pioch de Boutonnet,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0,Non,2. Acc. de voiries,0,Oui
CSTL_000570,Accot. 10 Rue de Picardie,,RUE DE PICARDIE,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
JACO_000374,Bassin de rétention Rue J. Carriere,,RUE JEAN CARRIERE,,,Jacou,,,,,10. Bassins de rétention,,
MNTP_000302,Plan de L'Université,19600101,Plan de l'Université,Centre,Écusson,Montpellier,Non,Commune,0,Non,12. Place,4,Non
JACO_000009,Accot. 2 Av. C. Cros,,AVENUE CHARLES CROS,,,Jacou,,,,,2. Acc. de voiries,,
MNTP_002548,Square Jean Giono,20240214,Rue Jean Giono,Nord-Ouest,Cévennes,Montpellier,Non,3M,,,1. Parcs et squares,30,Oui
CLAP_000070,Accot. 1 sud - Piste cyclable- Bvd. de la Liberté,,BOULEVARD DE LA LIBERTE,,,Clapiers,,,,,2. Acc. de voiries,,
CLAP_000017,EV 1 Esplanade 2,,AVENUE ALBERT CAMUS,,,Clapiers,,,,,12. Place,,
MNTP_000458,Square Docteur Fourcade,19931215,Avenue Dr Jacques Fourcade/ Métairie de Saysset,Sud,Prés d'Arènes,Montpellier,Non,Commune,3,Oui,1. Parcs et squares,21,Oui
CLAP_000090,Accot. 10 sud  Bvd. de la Liberté,,BOULEVARD DE LA LIBERTE,,,Clapiers,,,,,2. Acc. de voiries,,
JACO_000256,Accot. 1 talus Rue d'Anjou,,RUE D ANJOU,,,Jacou,,,,,2. Acc. de voiries,,
JACO_000010,Accot. 3 Av. C. Cros,,AVENUE CHARLES CROS,,,Jacou,,,,,2. Acc. de voiries,,
CLAP_000100,Accot. 1 Fossé Bvd. de Lauriol,,BOULEVARD DE LAURIOL,,,Clapiers,,,,,2. Acc. de voiries,,
JACO_000139,Accot. 2 Ch. de la Fabrique,,CHEMIN DE LA FABRIQUE,,,Jacou,,,,,2. Acc. de voiries,,
JACO_000128,Placette du parking Stade de Football,,CHEMIN BERNARD MONNIER,,,Jacou,,,,,14. Placette de lotissement,,
MNTP_000844,Bassin Jacques Coeur,19981201,Avenue Raymond Dugrand,Est,Port Marianne,Montpellier,Non,Commune,6,Non,1. Parcs et squares,25,Oui
MNTP_000899,Abords CRS Rue Camille Flammarion,19991115,Rue Camille Flammarion,Est,Port Marianne,Montpellier,Non,3M,0,Non,2. Acc. de voiries,57,Non
MNTP_000352,École élémentaire Julie Daubié,19700101,Allée de l'Aqueduc,Nord-Ouest,Cévennes,Montpellier,Non,Commune,2,Non,6. Espaces verts écoles et crèches,2,Oui
MNTP_000900,ZAC Richter,20000715,Rue Vendémiaire,Est,Port Marianne,Montpellier,Non,3M,0,Non,2. Acc. de voiries,111,Non
MNTP_000787,Abords École élémentaire Emile Combes,19951030,Rue Edmond Lautard,Nord-Ouest,Cévennes,Montpellier,Non,Commune,1,Non,6. Espaces verts écoles et crèches,2,Oui
MNTP_001033,Abords Rue Léonard de Vinci,20060426,Rue Léonard de Vinci,Est,Port Marianne,Montpellier,Non,3M,0,Non,2. Acc. de voiries,40,Non
MNTP_001167,Tram Ligne 3 - Abords Avenue Raymond Dugrand,20140903,Avenue Raymond Dugrand,Est,Port Marianne,Montpellier,Non,3M,0,Non,2. Acc. de voiries,155,Non
MNTP_000419,Maison Pour Tous Fanfone Guillerme,19910601,Rue des Avant-Monts,Nord-Ouest,Cévennes,Montpellier,Non,Commune,1,Non,6. Espaces verts écoles et crèches,0,Oui
MNTP_000857,Parc Mas de Neuville,19981125,Avenue du Château d'O,Nord-Ouest,Cévennes,Montpellier,Non,Commune,0,Non,1. Parcs et squares,6,Oui
MNTP_000400,École élémentaire Jean Macé,19000101,289 Rue de Saint Hilaire,Sud,Prés d'Arènes,Montpellier,Non,Commune,2,Oui,6. Espaces verts écoles et crèches,9,Oui
MNTP_000307,Domaine de Grammont - Abords Zénith,19810101,Avenue Albert Einstein,Est,Grammont,Montpellier,Non,3M,0,Non,2. Acc. de voiries,40,Non
MNTP_000709,Square Tataï,19941015,Rue Paul Rimbaud,Nord-Ouest,Cévennes,Montpellier,Non,Commune,0,Non,1. Parcs et squares,0,Oui
MNTP_000251,Square des Escarcelliers,19790101,Rue des Corrégiers,Nord-Ouest,Cévennes,Montpellier,Non,Commune,0,Non,1. Parcs et squares,0,En partie
MNTP_000997,Parc du Mas Nouguier,20070401,Chemin des Comportes,Sud,Croix d'Argent,Montpellier,Non,Commune,6,Non,1. Parcs et squares,40,Oui
MNTP_000065,Square des Aiguerelles,18500101,603 Avenue du pont Trinquat,Sud,Prés d'Arènes,Montpellier,Non,Commune,1,Oui,1. Parcs et squares,20,En partie
JACO_000174,EV 1 Est impasse de la Sarriette,,IMPASSE DE LA SARRIETTE,,,Jacou,,,,,14. Placette de lotissement,,
MNTP_000310,Domaine de Grammont - Parc du Château,18500101,Avenue Albert Einstein,Est,Grammont,Montpellier,Non,Commune,4,Oui,1. Parcs et squares,89,Oui
LATT_000517,Accot. 2 Ch. du Mas Rouge,,CHEMIN DU MAS ROUGE,,,Lattes,,,,,2. Acc. de voiries,,
JACO_000006,Accot. 3 Allée L. Lambert,,ALLEE LUCIEN LAMBERT,,,Jacou,,,,,2. Acc. de voiries,,
MNTP_000439,Esplanade de l'Europe,19901001,Esplanade de l'Europe,Centre,Antigone,Montpellier,Non,Commune,0,Non,1. Parcs et squares,7,Oui
MNTP_000517,Place de Thessalie,19910101,Avenue Jacques Cartier,Centre,Antigone,Montpellier,Non,Commune,0,Non,1. Parcs et squares,15,Oui
MNTP_000529,Jardin archéologique des potiers,19930601,Rue du Faubourg de Nîmes,Centre,Écusson,Montpellier,Non,Commune,3,Non,1. Parcs et squares,24,En partie
LATT_000984,Accot. 14 du Mas de Portal,,RUE DU MAS DE PORTAL,,,Lattes,,,,,2. Acc. de voiries,,
MNTP_000773,Berges du Lez - Maison du Lez,19950401,Avenue du Pirée,Centre,Antigone,Montpellier,Non,Commune,0,Non,2. Acc. de voiries,36,Oui
MNTP_000971,Parc Bartholomé,20030507,Avenue Saint-Clément,Nord-Ouest,Cévennes,Montpellier,Non,Commune,3,Non,1. Parcs et squares,1,Oui
MNTP_001056,Square Theophraste Renaudot,20080627,12 Boulevard Pasteur,Centre,Écusson,Montpellier,Non,Commune,2,Oui,1. Parcs et squares,0,Oui
MNTP_001069,Parc du Belvédère,20080318,Rue de Bugarel,Sud,Croix d'Argent,Montpellier,Oui,Commune,2,Oui,1. Parcs et squares,80,Oui
MNTP_001181,La Peupleraie,20141010,Rue Leonard de Vinci,Est,Port Marianne,Montpellier,Non,Commune,0,Non,1. Parcs et squares,0,Non
JACO_000281,Placette (transfo) rue de la Plaine,,RUE DE LA PLAINE,,,Jacou,,,,,14. Placette de lotissement,,
JACO_000311,Placette Derrière parking Rue des Mimosas,,RUE DES MIMOSAS,,,Jacou,,,,,14. Placette de lotissement,,
JACO_000063,Accot. 12 Sud Av. de Vendargues (Niv. Rue des Dalhias),,AVENUE DE VENDARGUES,,,Jacou,,,,,2. Acc. de voiries,,
